record_id,level,module_no,module_title_pl,lesson_no,lesson_id,lesson_title_pl,record_type,sequence,hr_text,pl_text,lemma,part_of_speech,grammar_focus,communicative_goal,exercise_type,accepted_answers,notes_pl,tags,source_url
A1-1190,A1,3,Codzienne życie,11,a1-11,Mój dzień,sentence,12,Ujutro se tuširam i doručkujem.,Rano biorę prysznic i jem śniadanie.,,,czas teraźniejszy częstych czasowników; przysłówki czasu,Opowiedzieć prostymi zdaniami o codziennych czynnościach.,translation|word_order|listening|gap,Ujutro se tuširam i doručkujem.,"Zdanie autorskie do ćwiczeń; przy inputach tekstowych warto akceptować brak części znaków diakrytycznych jako soft error, ale pokazać poprawną pisownię.",sentence|production|comprehension,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/a3.html
A1-0199,A1,3,Codzienne życie,12,a1-12,Praca i nauka,lesson,0,,,,,raditi/učiti/studirati; u + miejscownik w gotowych frazach,"Powiedzieć, gdzie pracujesz i czego się uczysz.",,,Projekt autorski oparty na deskryptorach CEFR A1 oraz zakresie początkujących kursów Croaticum. Treści nie są kopią podręcznika.,curriculum|cefr-a1|croatian,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html|https://www.easy-croatian.com/2014/11/a4.html
A1-0200,A1,3,Codzienne życie,12,a1-12,Praca i nauka,vocabulary,1,učiti,uczyć się,učiti,verb,raditi/učiti/studirati; u + miejscownik w gotowych frazach,"Powiedzieć, gdzie pracujesz i czego się uczysz.",flashcard|recognition|production,učiti,Docelowy element aktywnego słownictwa; wrzuć do FSRS po ukończeniu lekcji.,vocab|active,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html|https://www.easy-croatian.com/2014/11/a4.html
A1-0201,A1,3,Codzienne życie,12,a1-12,Praca i nauka,vocabulary,2,studirati,studiować,studirati,verb,raditi/učiti/studirati; u + miejscownik w gotowych frazach,"Powiedzieć, gdzie pracujesz i czego się uczysz.",flashcard|recognition|production,studirati,Docelowy element aktywnego słownictwa; wrzuć do FSRS po ukończeniu lekcji.,vocab|active,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html|https://www.easy-croatian.com/2014/11/a4.html
A1-0202,A1,3,Codzienne życie,12,a1-12,Praca i nauka,vocabulary,3,ured,biuro,ured,noun,raditi/učiti/studirati; u + miejscownik w gotowych frazach,"Powiedzieć, gdzie pracujesz i czego się uczysz.",flashcard|recognition|production,ured,Docelowy element aktywnego słownictwa; wrzuć do FSRS po ukończeniu lekcji.,vocab|active,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html|https://www.easy-croatian.com/2014/11/a4.html
A1-0203,A1,3,Codzienne życie,12,a1-12,Praca i nauka,vocabulary,4,škola,szkoła,škola,noun,raditi/učiti/studirati; u + miejscownik w gotowych frazach,"Powiedzieć, gdzie pracujesz i czego się uczysz.",flashcard|recognition|production,škola,Docelowy element aktywnego słownictwa; wrzuć do FSRS po ukończeniu lekcji.,vocab|active,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html|https://www.easy-croatian.com/2014/11/a4.html
A1-0204,A1,3,Codzienne życie,12,a1-12,Praca i nauka,vocabulary,5,fakultet,uczelnia / wydział,fakultet,noun,raditi/učiti/studirati; u + miejscownik w gotowych frazach,"Powiedzieć, gdzie pracujesz i czego się uczysz.",flashcard|recognition|production,fakultet,Docelowy element aktywnego słownictwa; wrzuć do FSRS po ukończeniu lekcji.,vocab|active,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html|https://www.easy-croatian.com/2014/11/a4.html
A1-0205,A1,3,Codzienne życie,12,a1-12,Praca i nauka,vocabulary,6,kod kuće,w domu,kod kuće,phrase,raditi/učiti/studirati; u + miejscownik w gotowych frazach,"Powiedzieć, gdzie pracujesz i czego się uczysz.",flashcard|recognition|production,kod kuće,Docelowy element aktywnego słownictwa; wrzuć do FSRS po ukończeniu lekcji.,vocab|active,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html|https://www.easy-croatian.com/2014/11/a4.html
A1-0206,A1,3,Codzienne życie,12,a1-12,Praca i nauka,vocabulary,7,računalo,komputer,računalo,noun,raditi/učiti/studirati; u + miejscownik w gotowych frazach,"Powiedzieć, gdzie pracujesz i czego się uczysz.",flashcard|recognition|production,računalo,Docelowy element aktywnego słownictwa; wrzuć do FSRS po ukończeniu lekcji.,vocab|active,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html|https://www.easy-croatian.com/2014/11/a4.html
A1-0207,A1,3,Codzienne życie,12,a1-12,Praca i nauka,vocabulary,8,hrvatski,chorwacki,hrvatski,adjective,raditi/učiti/studirati; u + miejscownik w gotowych frazach,"Powiedzieć, gdzie pracujesz i czego się uczysz.",flashcard|recognition|production,hrvatski,Docelowy element aktywnego słownictwa; wrzuć do FSRS po ukończeniu lekcji.,vocab|active,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html|https://www.easy-croatian.com/2014/11/a4.html
A1-0802,A1,3,Codzienne życie,12,a1-12,Praca i nauka,vocabulary,9,jezik,język,jezik,noun,raditi/učiti/studirati; u + miejscownik w gotowych frazach,"Powiedzieć, gdzie pracujesz i czego się uczysz.",flashcard|recognition,jezik,"Słownictwo uzupełniające: lista „Więcej przydatnych słów” w lekcji, nagranie i fiszki; bez osobnej karty słowa.",vocab|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html|https://www.easy-croatian.com/2014/11/a4.html
A1-0803,A1,3,Codzienne życie,12,a1-12,Praca i nauka,vocabulary,10,engleski,angielski,engleski,adjective,raditi/učiti/studirati; u + miejscownik w gotowych frazach,"Powiedzieć, gdzie pracujesz i czego się uczysz.",flashcard|recognition,engleski,"Słownictwo uzupełniające: lista „Więcej przydatnych słów” w lekcji, nagranie i fiszki; bez osobnej karty słowa.",vocab|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html|https://www.easy-croatian.com/2014/11/a4.html
A1-0804,A1,3,Codzienne życie,12,a1-12,Praca i nauka,vocabulary,11,poljski,polski,poljski,adjective,raditi/učiti/studirati; u + miejscownik w gotowych frazach,"Powiedzieć, gdzie pracujesz i czego się uczysz.",flashcard|recognition,poljski,"Słownictwo uzupełniające: lista „Więcej przydatnych słów” w lekcji, nagranie i fiszki; bez osobnej karty słowa.",vocab|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html|https://www.easy-croatian.com/2014/11/a4.html
A1-0805,A1,3,Codzienne życie,12,a1-12,Praca i nauka,vocabulary,12,govoriti,mówić,govoriti,verb,raditi/učiti/studirati; u + miejscownik w gotowych frazach,"Powiedzieć, gdzie pracujesz i czego się uczysz.",flashcard|recognition,govoriti,"Słownictwo uzupełniające: lista „Więcej przydatnych słów” w lekcji, nagranie i fiszki; bez osobnej karty słowa.",vocab|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html|https://www.easy-croatian.com/2014/11/a4.html
A1-0806,A1,3,Codzienne życie,12,a1-12,Praca i nauka,vocabulary,13,znati,wiedzieć / umieć,znati,verb,raditi/učiti/studirati; u + miejscownik w gotowych frazach,"Powiedzieć, gdzie pracujesz i czego się uczysz.",flashcard|recognition,znati,"Słownictwo uzupełniające: lista „Więcej przydatnych słów” w lekcji, nagranie i fiszki; bez osobnej karty słowa.",vocab|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html|https://www.easy-croatian.com/2014/11/a4.html
A1-0807,A1,3,Codzienne życie,12,a1-12,Praca i nauka,vocabulary,14,tečaj,kurs,tečaj,noun,raditi/učiti/studirati; u + miejscownik w gotowych frazach,"Powiedzieć, gdzie pracujesz i czego się uczysz.",flashcard|recognition,tečaj,"Słownictwo uzupełniające: lista „Więcej przydatnych słów” w lekcji, nagranie i fiszki; bez osobnej karty słowa.",vocab|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html|https://www.easy-croatian.com/2014/11/a4.html
A1-0808,A1,3,Codzienne życie,12,a1-12,Praca i nauka,vocabulary,15,lekcija,lekcja,lekcija,noun,raditi/učiti/studirati; u + miejscownik w gotowych frazach,"Powiedzieć, gdzie pracujesz i czego się uczysz.",flashcard|recognition,lekcija,"Słownictwo uzupełniające: lista „Więcej przydatnych słów” w lekcji, nagranie i fiszki; bez osobnej karty słowa.",vocab|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html|https://www.easy-croatian.com/2014/11/a4.html
A1-0809,A1,3,Codzienne życie,12,a1-12,Praca i nauka,vocabulary,16,učenik,uczeń,učenik,noun,raditi/učiti/studirati; u + miejscownik w gotowych frazach,"Powiedzieć, gdzie pracujesz i czego się uczysz.",flashcard|recognition,učenik,"Słownictwo uzupełniające: lista „Więcej przydatnych słów” w lekcji, nagranie i fiszki; bez osobnej karty słowa.",vocab|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html|https://www.easy-croatian.com/2014/11/a4.html
A1-0811,A1,3,Codzienne życie,12,a1-12,Praca i nauka,vocabulary,18,malo,trochę,malo,adverb,raditi/učiti/studirati; u + miejscownik w gotowych frazach,"Powiedzieć, gdzie pracujesz i czego się uczysz.",flashcard|recognition,malo,"Słownictwo uzupełniające: lista „Więcej przydatnych słów” w lekcji, nagranie i fiszki; bez osobnej karty słowa.",vocab|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html|https://www.easy-croatian.com/2014/11/a4.html
A1-0208,A1,3,Codzienne życie,12,a1-12,Praca i nauka,sentence,1,Radim od kuće.,Pracuję z domu.,,,raditi/učiti/studirati; u + miejscownik w gotowych frazach,"Powiedzieć, gdzie pracujesz i czego się uczysz.",translation|word_order|listening|gap,Radim od kuće.,"Zdanie autorskie do ćwiczeń; przy inputach tekstowych warto akceptować brak części znaków diakrytycznych jako soft error, ale pokazać poprawną pisownię.",sentence|production|comprehension,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html|https://www.easy-croatian.com/2014/11/a4.html
A1-0209,A1,3,Codzienne życie,12,a1-12,Praca i nauka,sentence,2,Radim u uredu.,Pracuję w biurze.,,,raditi/učiti/studirati; u + miejscownik w gotowych frazach,"Powiedzieć, gdzie pracujesz i czego się uczysz.",translation|word_order|listening|gap,Radim u uredu.,"Zdanie autorskie do ćwiczeń; przy inputach tekstowych warto akceptować brak części znaków diakrytycznych jako soft error, ale pokazać poprawną pisownię.",sentence|production|comprehension,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html|https://www.easy-croatian.com/2014/11/a4.html
